   298    0.11447E+05    0.14114E+01    0.43731E+02    0.18683E+05    0.64732E+03
   299    0.11448E+05    0.14489E+01    0.45664E+02    0.18573E+05    0.63957E+03
   300    0.11448E+05    0.14862E+01    0.47611E+02    0.18465E+05    0.63189E+03
   301    0.11448E+05    0.15250E+01    0.49579E+02    0.18359E+05    0.62429E+03
   302    0.11447E+05    0.15646E+01    0.51568E+02    0.18255E+05    0.61676E+03
   303    0.11445E+05    0.16058E+01    0.53562E+02    0.18153E+05    0.60931E+03
   304    0.11443E+05    0.16487E+01    0.55561E+02    0.18053E+05    0.60194E+03
   305    0.11440E+05    0.16919E+01    0.57579E+02    0.17955E+05    0.59464E+03
   306    0.11437E+05    0.17363E+01    0.59609E+02    0.17858E+05    0.58741E+03
   307    0.11433E+05    0.17819E+01    0.61641E+02    0.17763E+05    0.58025E+03
   308    0.11429E+05    0.18303E+01    0.63699E+02    0.17670E+05    0.57317E+03
   309    0.11424E+05    0.18786E+01    0.65751E+02    0.17578E+05    0.56616E+03
   310    0.11419E+05    0.19277E+01    0.67819E+02    0.17488E+05    0.55922E+03
   311    0.11413E+05    0.19799E+01    0.69888E+02    0.17399E+05    0.55236E+03
   312    0.11407E+05    0.20322E+01    0.71973E+02    0.17312E+05    0.54556E+03
   313    0.11400E+05    0.20864E+01    0.74057E+02    0.17227E+05    0.53884E+03
   314    0.11392E+05    0.21424E+01    0.76155E+02    0.17143E+05    0.53218E+03
   315    0.11385E+05    0.21988E+01    0.78252E+02    0.17061E+05    0.52560E+03
   316    0.11376E+05    0.22573E+01    0.80354E+02    0.16979E+05    0.51908E+03
   317    0.11368E+05    0.23165E+01    0.82461E+02    0.16900E+05    0.51264E+03
   318    0.11358E+05    0.23786E+01    0.84573E+02    0.16821E+05    0.50626E+03
   319    0.11349E+05    0.24416E+01    0.86688E+02    0.16744E+05    0.49995E+03
   320    0.11338E+05    0.25062E+01    0.88815E+02    0.16668E+05    0.49371E+03
   321    0.11328E+05    0.25733E+01    0.90936E+02    0.16593E+05    0.48753E+03
